subj_id,sex,age,rank,     trial,ordre_block,   session,react_time,   picture,success,type_picture,stim,expe_pic,Bared teeth,rank_2,pic-control,control_Stroop
Yosser,         M,6,H,36,6,1,41516.1694,6,0,Threat,pic,0,0,H,36612.9304,-36612.9304
Yosser,         M,6,H,1,1,2,1000.0388,0,1,None,None,0,0,H,-3903.2002,3903.2002
Yosser,         M,6,H,2,1,2,678.514,0,1,None,None,0,0,H,-4224.725,4224.725
Yosser,         M,6,H,7,2,2,10832.6151,0,1,None,None,0,0,H,5929.3761,-5929.3761
Yosser,         M,6,H,8,2,2,206.4208,0,1,None,None,0,0,H,-4696.8182,4696.8182
Yosser,         M,6,H,13,3,2,12802.2592,0,1,None,None,0,0,H,7899.0202,-7899.0202
Yosser,         M,6,H,14,3,2,9011.7863,0,1,None,None,0,0,H,4108.5473,-4108.5473
Yosser,         M,6,H,19,4,2,539.45,0,1,None,None,0,0,H,-4363.789,4363.789
Yosser,         M,6,H,20,4,2,1100.1158,0,1,None,None,0,0,H,-3803.1232,3803.1232
Yosser,         M,6,H,25,5,2,14071.4725,0,1,None,None,0,0,H,9168.2335,-9168.2335
Yosser,         M,6,H,26,5,2,8307.1772,0,1,None,None,0,0,H,3403.9382,-3403.9382
Yosser,         M,6,H,31,6,2,1929.5167,0,1,None,None,0,0,H,-2973.7223,2973.7223
Yosser,         M,6,H,32,6,2,39694.9441,0,0,None,None,0,0,H,34791.7051,-34791.7051
Yosser,         M,6,H,3,1,2,38846.6536,4,0,Object,pic,0,0,H,33943.4146,-33943.4146
Yosser,         M,6,H,4,1,2,262.4157,1,1,Object,pic,0,0,H,-4640.8233,4640.8233
Yosser,         M,6,H,5,1,2,2368.0101,3,1,Object,pic,0,0,H,-2535.2289,2535.2289
Yosser,         M,6,H,6,1,2,218.4951,2,1,Object,pic,0,0,H,-4684.7439,4684.7439
Yosser,         M,6,H,9,2,2,10903.6243,4,1,Object,pic,0,0,H,6000.3853,-6000.3853
Yosser,         M,6,H,10,2,2,15650.6533,3,1,Object,pic,0,0,H,10747.4143,-10747.4143
Yosser,         M,6,H,11,2,2,15020.1179,1,1,Object,pic,0,0,H,10116.8789,-10116.8789
Yosser,         M,6,H,12,2,2,5355.0488,2,1,Object,pic,0,0,H,451.8098,-451.8098
Yosser,         M,6,H,15,3,2,37644.6146,8,0,Threat,pic,0,0,H,32741.3756,-32741.3756
Yosser,         M,6,H,16,3,2,41429.8779,6,0,Threat,pic,0,0,H,36526.6389,-36526.6389
Yosser,         M,6,H,17,3,2,41818.947,7,0,Threat,pic,0,0,H,36915.708,-36915.708
Yosser,         M,6,H,18,3,2,4656.244,5,1,Threat,pic,0,0,H,-246.995,246.995
Yosser,         M,6,H,21,4,2,641.5434,9,1,Neutral,pic,0,0,H,-4261.6956,4261.6956
Yosser,         M,6,H,22,4,2,3220.7513,11,1,Neutral,pic,0,0,H,-1682.4877,1682.4877
Yosser,         M,6,H,23,4,2,43723.1113,12,0,Neutral,pic,0,0,H,38819.8723,-38819.8723
Yosser,         M,6,H,24,4,2,3221.3975,10,1,Neutral,pic,0,0,H,-1681.8415,1681.8415
Yosser,         M,6,H,27,5,2,3167.1513,11,1,Neutral,pic,0,0,H,-1736.0877,1736.0877
Yosser,         M,6,H,28,5,2,38070.8259,12,0,Neutral,pic,0,0,H,33167.5869,-33167.5869
Yosser,         M,6,H,29,5,2,36878.6208,10,0,Neutral,pic,0,0,H,31975.3818,-31975.3818
Yosser,         M,6,H,30,5,2,2567.2036,9,1,Neutral,pic,0,0,H,-2336.0354,2336.0354
Yosser,         M,6,H,33,6,2,46397.1747,6,0,Threat,pic,0,0,H,41493.9357,-41493.9357
Yosser,         M,6,H,34,6,2,2.7818,8,1,Threat,pic,0,0,H,-4900.4572,4900.4572
Yosser,         M,6,H,35,6,2,6.8337,5,1,Threat,pic,0,0,H,-4896.4053,4896.4053
Yosser,         M,6,H,36,6,2,1023.9146,7,1,Threat,pic,0,0,H,-3879.3244,3879.3244
Yosser,         M,6,H,1,1,3,10169.2961,0,1,None,None,0,0,H,5266.0571,-5266.0571
Yosser,         M,6,H,2,1,3,421.9174,0,1,None,None,0,0,H,-4481.3216,4481.3216
Yosser,         M,6,H,7,2,3,40007.0384,0,0,None,None,0,0,H,35103.7994,-35103.7994
Yosser,         M,6,H,8,2,3,7082.8599,0,1,None,None,0,0,H,2179.6209,-2179.6209
Yosser,         M,6,H,13,3,3,4781.3509,0,1,None,None,0,0,H,-121.8881,121.8881
Yosser,         M,6,H,14,3,3,9203.2113,0,1,None,None,0,0,H,4299.9723,-4299.9723
Yosser,         M,6,H,19,4,3,3328.242,0,1,None,None,0,0,H,-1574.997,1574.997
Yosser,         M,6,H,20,4,3,930.5281,0,1,None,None,0,0,H,-3972.7109,3972.7109
Yosser,         M,6,H,25,5,3,23858.6099,0,1,None,None,0,0,H,18955.3709,-18955.3709
Yosser,         M,6,H,26,5,3,715.482,0,1,None,None,0,0,H,-4187.757,4187.757
Yosser,         M,6,H,31,6,3,37476.5839,0,0,None,None,0,0,H,32573.3449,-32573.3449
Yosser,         M,6,H,32,6,3,3739.7732,0,1,None,None,0,0,H,-1163.4658,1163.4658
Yosser,         M,6,H,3,1,3,2517.2987,8,1,Threat,pic,0,0,H,-2385.9403,2385.9403
Yosser,         M,6,H,4,1,3,42196.4441,6,0,Threat,pic,0,0,H,37293.2051,-37293.2051
Yosser,         M,6,H,5,1,3,552.3061,5,1,Threat,pic,0,0,H,-4350.9329,4350.9329
Yosser,         M,6,H,6,1,3,36766.6891,7,0,Threat,pic,0,0,H,31863.4501,-31863.4501
Yosser,         M,6,H,9,2,3,1168.2232,5,1,Threat,pic,0,0,H,-3735.0158,3735.0158
Yosser,         M,6,H,10,2,3,47346.9033,8,0,Threat,pic,0,0,H,42443.6643,-42443.6643
Yosser,         M,6,H,11,2,3,892.5229,6,1,Threat,pic,0,0,H,-4010.7161,4010.7161
Yosser,         M,6,H,12,2,3,38279.4135,7,0,Threat,pic,0,0,H,33376.1745,-33376.1745
Yosser,         M,6,H,15,3,3,26708.4515,11,1,Neutral,pic,0,0,H,21805.2125,-21805.2125
Yosser,         M,6,H,16,3,3,2382.6744,10,1,Neutral,pic,0,0,H,-2520.5646,2520.5646
Yosser,         M,6,H,17,3,3,872.6395,9,1,Neutral,pic,0,0,H,-4030.5995,4030.5995
Yosser,         M,6,H,18,3,3,42.6867,12,1,Neutral,pic,0,0,H,-4860.5523,4860.5523
Yosser,         M,6,H,21,4,3,30130.3141,1,1,Object,pic,0,0,H,25227.0751,-25227.0751
Yosser,         M,6,H,22,4,3,34587.0088,3,1,Object,pic,0,0,H,29683.7698,-29683.7698
Yosser,         M,6,H,23,4,3,16611.372,2,1,Object,pic,0,0,H,11708.133,-11708.133
Yosser,         M,6,H,24,4,3,87.8561,4,1,Object,pic,0,0,H,-4815.3829,4815.3829
Yosser,         M,6,H,27,5,3,1402.3838,10,1,Neutral,pic,0,0,H,-3500.8552,3500.8552
Yosser,         M,6,H,28,5,3,19007.6004,12,1,Neutral,pic,0,0,H,14104.3614,-14104.3614
Yosser,         M,6,H,29,5,3,11299.6755,9,1,Neutral,pic,0,0,H,6396.4365,-6396.4365
Yosser,         M,6,H,30,5,3,38134.7395,11,0,Neutral,pic,0,0,H,33231.5005,-33231.5005
Yosser,         M,6,H,33,6,3,3648.0616,1,1,Object,pic,0,0,H,-1255.1774,1255.1774
Yosser,         M,6,H,34,6,3,1685.2249,3,1,Object,pic,0,0,H,-3218.0141,3218.0141
Yosser,         M,6,H,35,6,3,5325.1344,4,1,Object,pic,0,0,H,421.8954,-421.8954
Yosser,         M,6,H,36,1,3,4793.4922,2,1,Object,pic,0,0,H,-109.7468,109.7468
Zazy,         M,5,B,1,1,0,3448.2548,0,1,None,None,0,0,M,117.8448,-117.8448
Zazy,         M,5,B,2,1,0,3041.7627,0,1,None,None,0,0,M,-288.6473,288.6473
Zazy,         M,5,B,3,1,0,4073.6459,0,1,None,None,0,0,M,743.2359,-743.2359
Zazy,         M,5,B,4,1,0,2334.4262,0,1,None,None,0,0,M,-995.9838,995.9838
Zazy,         M,5,B,5,1,0,3207.2172,0,1,None,None,0,0,M,-123.1928,123.1928
Zazy,         M,5,B,6,1,0,590.2018,0,1,None,None,0,0,M,-2740.2082,2740.2082
Zazy,         M,5,B,7,1,0,2197.1823,0,1,None,None,0,0,M,-1133.2277,1133.2277
Zazy,         M,5,B,8,1,0,3895.3192,0,1,None,None,0,0,M,564.9092,-564.9092
Zazy,         M,5,B,9,1,0,800.8053,0,1,None,None,0,0,M,-2529.6047,2529.6047
Zazy,         M,5,B,10,1,0,2230.4861,0,1,None,None,0,0,M,-1099.9239,1099.9239
Zazy,         M,5,B,1,1,1,8292.8626,0,1,None,None,0,0,M,4962.4526,-4962.4526
Zazy,         M,5,B,2,1,1,3687.482,0,1,None,None,0,0,M,357.072,-357.072
Zazy,         M,5,B,7,2,1,616.7572,0,1,None,None,0,0,M,-2713.6528,2713.6528
Zazy,         M,5,B,8,2,1,3631.6915,0,1,None,None,0,0,M,301.2815,-301.2815
Zazy,         M,5,B,13,3,1,1345.6256,0,1,None,None,0,0,M,-1984.7844,1984.7844
Zazy,         M,5,B,14,3,1,1944.232,0,1,None,None,0,0,M,-1386.178,1386.178
Zazy,         M,5,B,19,4,1,2003.5793,0,1,None,None,0,0,M,-1326.8307,1326.8307
Zazy,         M,5,B,20,4,1,4361.9465,0,1,None,None,0,0,M,1031.5365,-1031.5365
Zazy,         M,5,B,25,5,1,1893.3464,0,1,None,None,0,0,M,-1437.0636,1437.0636
Zazy,         M,5,B,26,5,1,505.107,0,1,None,None,0,0,M,-2825.303,2825.303
Zazy,         M,5,B,31,6,1,3485.2449,0,1,None,None,0,0,M,154.8349,-154.8349
Zazy,         M,5,B,32,6,1,4636.1912,0,1,None,None,0,0,M,1305.7812,-1305.7812
Zazy,         M,5,B,3,1,1,2502.4528,5,1,Threat,pic,0,0,M,-827.9572,827.9572
Zazy,         M,5,B,4,1,1,7590.087,8,1,Threat,pic,0,0,M,4259.677,-4259.677
Zazy,         M,5,B,5,1,1,7299.6606,7,1,Threat,pic,0,0,M,3969.2506,-3969.2506
Zazy,         M,5,B,6,1,1,6983.9521,6,1,Threat,pic,0,0,M,3653.5421,-3653.5421
Zazy,         M,5,B,9,2,1,3749.2455,12,1,Neutral,pic,0,0,M,418.8355,-418.8355
Zazy,         M,5,B,10,2,1,8559.1643,11,1,Neutral,pic,0,0,M,5228.7543,-5228.7543
Zazy,         M,5,B,11,2,1,3310.2579,9,1,Neutral,pic,0,0,M,-20.1521,20.1521
Zazy,         M,5,B,12,2,1,4074.1937,10,1,Neutral,pic,0,0,M,743.7837,-743.7837
Zazy,         M,5,B,15,3,1,2187.7584,9,1,Neutral,pic,0,0,M,-1142.6516,1142.6516
Zazy,         M,5,B,16,3,1,1292.9864,10,1,Neutral,pic,0,0,M,-2037.4236,2037.4236
Zazy,         M,5,B,17,3,1,7192.2176,12,1,Neutral,pic,0,0,M,3861.8076,-3861.8076
Zazy,         M,5,B,18,3,1,4270.0128,11,1,Neutral,pic,0,0,M,939.6028,-939.6028
Zazy,         M,5,B,21,4,1,5532.9387,2,1,Object,pic,0,0,M,2202.5287,-2202.5287
Zazy,         M,5,B,22,4,1,10783.7825,3,1,Object,pic,0,0,M,7453.3725,-7453.3725
Zazy,         M,5,B,23,4,1,1541.9809,1,1,Object,pic,0,0,M,-1788.4291,1788.4291
Zazy,         M,5,B,24,4,1,3018.3885,4,1,Object,pic,0,0,M,-312.0215,312.0215
Zazy,         M,5,B,27,5,1,16687.2018,1,1,Object,pic,0,0,M,13356.7918,-13356.7918
Zazy,         M,5,B,28,5,1,3290.2697,4,1,Object,pic,0,0,M,-40.1403,40.1403
Zazy,         M,5,B,29,5,1,11344.1331,2,1,Object,pic,0,0,M,8013.7231,-8013.7231
Zazy,         M,5,B,30,5,1,3323.6918,3,1,Object,pic,0,0,M,-6.7182,6.7182
Zazy,         M,5,B,33,6,1,5140.5461,8,1,Threat,pic,0,0,M,1810.1361,-1810.1361
Zazy,         M,5,B,34,6,1,4697.5152,7,1,Threat,pic,0,0,M,1367.1052,-1367.1052
Zazy,         M,5,B,35,6,1,6764.0643,6,1,Threat,pic,0,0,M,3433.6543,-3433.6543
Zazy,         M,5,B,36,6,1,271.0365,5,1,Threat,pic,0,0,M,-3059.3735,3059.3735
Zazy,         M,5,B,1,1,2,5971.2716,0,1,None,None,0,0,M,2640.8616,-2640.8616
Zazy,         M,5,B,2,1,2,244.3344,0,1,None,None,0,0,M,-3086.0756,3086.0756
Zazy,         M,5,B,7,2,2,469.673,0,1,None,None,0,0,M,-2860.737,2860.737
Zazy,         M,5,B,8,2,2,2957.0669,0,1,None,None,0,0,M,-373.3431,373.3431
Zazy,         M,5,B,13,3,2,1970.0735,0,1,None,None,0,0,M,-1360.3365,1360.3365
Zazy,         M,5,B,14,3,2,23.697,0,1,None,None,0,0,M,-3306.713,3306.713
Zazy,         M,5,B,19,4,2,9045.6688,0,1,None,None,0,0,M,5715.2588,-5715.2588
Zazy,         M,5,B,20,4,2,2456.6602,0,1,None,None,0,0,M,-873.7498,873.7498
Zazy,         M,5,B,25,5,2,1447.2792,0,1,None,None,0,0,M,-1883.1308,1883.1308
Zazy,         M,5,B,26,5,2,9333.1917,0,1,None,None,0,0,M,6002.7817,-6002.7817
Zazy,         M,5,B,31,6,2,5542.452,0,1,None,None,0,0,M,2212.042,-2212.042
Zazy,         M,5,B,32,6,2,6016.4321,0,1,None,None,0,0,M,2686.0221,-2686.0221
Zazy,         M,5,B,3,1,2,8474.5428,7,1,Threat,pic,0,0,M,5144.1328,-5144.1328
Zazy,         M,5,B,4,1,2,4016.5266,5,1,Threat,pic,0,0,M,686.1166,-686.1166
Zazy,         M,5,B,5,1,2,4933.3497,8,1,Threat,pic,0,0,M,1602.9397,-1602.9397
Zazy,         M,5,B,6,1,2,7549.7958,6,1,Threat,pic,0,0,M,4219.3858,-4219.3858
Zazy,         M,5,B,9,2,2,7557.1631,11,1,Neutral,pic,0,0,M,4226.7531,-4226.7531
Zazy,         M,5,B,10,2,2,730.6674,9,1,Neutral,pic,0,0,M,-2599.7426,2599.7426
Zazy,         M,5,B,11,2,2,3088.5246,12,1,Neutral,pic,0,0,M,-241.8854,241.8854
Zazy,         M,5,B,12,2,2,4216.3164,10,1,Neutral,pic,0,0,M,885.9064,-885.9064
Zazy,         M,5,B,15,3,2,110.3955,1,1,Object,pic,0,0,M,-3220.0145,3220.0145
Zazy,         M,5,B,16,3,2,17234.2841,3,1,Object,pic,0,0,M,13903.8741,-13903.8741
Zazy,         M,5,B,17,3,2,4000.5655,4,1,Object,pic,0,0,M,670.1555,-670.1555
Zazy,         M,5,B,18,3,2,1999.943,2,1,Object,pic,0,0,M,-1330.467,1330.467
Zazy,         M,5,B,21,4,2,1792.9372,11,1,Neutral,pic,0,0,M,-1537.4728,1537.4728
Zazy,         M,5,B,22,4,2,1339.4065,10,1,Neutral,pic,0,0,M,-1991.0035,1991.0035
Zazy,         M,5,B,23,4,2,8318.0021,9,1,Neutral,pic,0,0,M,4987.5921,-4987.5921
Zazy,         M,5,B,24,4,2,5796.1036,12,1,Neutral,pic,0,0,M,2465.6936,-2465.6936
Zazy,         M,5,B,27,5,2,5221.7318,7,1,Threat,pic,0,0,M,1891.3218,-1891.3218
Zazy,         M,5,B,28,5,2,6033.3743,5,1,Threat,pic,0,0,M,2702.9643,-2702.9643
Zazy,         M,5,B,29,5,2,3282.5995,8,1,Threat,pic,0,0,M,-47.8105,47.8105
Zazy,         M,5,B,30,5,2,4127.5592,6,1,Threat,pic,0,0,M,797.1492,-797.1492
Zazy,         M,5,B,33,6,2,9916.6432,1,1,Object,pic,0,0,M,6586.2332,-6586.2332
Zazy,         M,5,B,34,6,2,2898.9338,2,1,Object,pic,0,0,M,-431.4762,431.4762
Zazy,         M,5,B,35,6,2,400.4291,3,1,Object,pic,0,0,M,-2929.9809,2929.9809
Zazy,         M,5,B,36,6,2,6.7208,4,1,Object,pic,0,0,M,-3323.6892,3323.6892
Zazy,         M,5,B,1,1,3,65.7502,0,1,None,None,0,0,M,-3264.6598,3264.6598
Zazy,         M,5,B,2,1,3,4109.0096,0,1,None,None,0,0,M,778.5996,-778.5996
Zazy,         M,5,B,7,2,3,2579.5814,0,1,None,None,0,0,M,-750.8286,750.8286
Zazy,         M,5,B,8,2,3,1870.233,0,1,None,None,0,0,M,-1460.177,1460.177
Zazy,         M,5,B,13,3,3,9689.6517,0,1,None,None,0,0,M,6359.2417,-6359.2417
Zazy,         M,5,B,14,3,3,2672.2015,0,1,None,None,0,0,M,-658.2085,658.2085
Zazy,         M,5,B,19,4,3,2029.9434,0,1,None,None,0,0,M,-1300.4666,1300.4666
Zazy,         M,5,B,20,4,3,47.298,0,1,None,None,0,0,M,-3283.112,3283.112
Zazy,         M,5,B,24,5,3,3032.1666,0,1,None,None,0,0,M,-298.2434,298.2434
Zazy,         M,5,B,25,5,3,2176.3668,0,1,None,None,0,0,M,-1154.0432,1154.0432
Zazy,         M,5,B,30,5,3,3343.7008,0,1,None,None,0,0,M,13.2908,-13.2908
Zazy,         M,5,B,31,6,3,2986.2437,0,1,None,None,0,0,M,-344.1663,344.1663
Zazy,         M,5,B,36,7,3,4371.4784,0,1,None,None,0,0,M,1041.0684,-1041.0684
Zazy,         M,5,B,3,1,3,678.0267,10,1,Neutral,pic,0,0,M,-2652.3833,2652.3833
Zazy,         M,5,B,4,1,3,2028.9281,9,1,Neutral,pic,0,0,M,-1301.4819,1301.4819
Zazy,         M,5,B,5,1,3,2772.0237,11,1,Neutral,pic,0,0,M,-558.3863,558.3863
Zazy,         M,5,B,6,1,3,2231.9427,12,1,Neutral,pic,0,0,M,-1098.4673,1098.4673
Zazy,         M,5,B,9,2,3,2206.2224,1,1,Object,pic,0,0,M,-1124.1876,1124.1876
Zazy,         M,5,B,10,2,3,8641.4597,4,1,Object,pic,0,0,M,5311.0497,-5311.0497
Zazy,         M,5,B,11,2,3,1460.994,3,1,Object,pic,0,0,M,-1869.416,1869.416
Zazy,         M,5,B,12,2,3,1334.4816,2,1,Object,pic,0,0,M,-1995.9284,1995.9284
Zazy,         M,5,B,15,3,3,6600.6335,6,1,Threat,pic,0,0,M,3270.2235,-3270.2235
Zazy,         M,5,B,16,3,3,3731.6155,7,1,Threat,pic,0,0,M,401.2055,-401.2055
Zazy,         M,5,B,17,3,3,9693.249,8,1,Threat,pic,0,0,M,6362.839,-6362.839
Zazy,         M,5,B,18,3,3,7574.8716,5,1,Threat,pic,0,0,M,4244.4616,-4244.4616
Zazy,         M,5,B,21,4,3,1746.7101,1,1,Object,pic,0,0,M,-1583.6999,1583.6999
Zazy,         M,5,B,22,4,3,3517.6324,3,1,Object,pic,0,0,M,187.2224,-187.2224
Zazy,         M,5,B,23,4,3,2245.9597,2,1,Object,pic,0,0,M,-1084.4503,1084.4503
Zazy,         M,5,B,26,5,3,6901.5794,10,1,Neutral,pic,0,0,M,3571.1694,-3571.1694
Zazy,         M,5,B,27,5,3,2854.1857,11,1,Neutral,pic,0,0,M,-476.2243,476.2243
Zazy,         M,5,B,28,5,3,2035.2114,12,1,Neutral,pic,0,0,M,-1295.1986,1295.1986
Zazy,         M,5,B,29,5,3,6601.3949,9,1,Neutral,pic,0,0,M,3270.9849,-3270.9849
Zazy,         M,5,B,32,6,3,719.8917,6,1,Threat,pic,0,0,M,-2610.5183,2610.5183
Zazy,         M,5,B,33,6,3,2097.4865,7,1,Threat,pic,0,0,M,-1232.9235,1232.9235
Zazy,         M,5,B,34,6,3,4644.2139,8,1,Threat,pic,0,0,M,1313.8039,-1313.8039
Zazy,         M,5,B,35,6,3,2149.3539,5,1,Threat,pic,0,0,M,-1181.0561,1181.0561
